nMC	Rp	Porb	a	rp	ang_sep	ang_sep_max	inc	Omega	omega	theta	ecc	Finc	Abond	AgeomMIR	AgeomVIS	f	Tp	Mp	dist	Rs	Ts	Ms	stype	zodis	ra	dec	nstar	
4	2.36233	71.53205	0.32906	0.32906	0.01201	0.01952	1.29942	5.55524	5.27175	3.19512	0.00000	2.68653	0.77510	0.09366	0.39979	0.02960	245.38082	8.83023	16.86056	0.71500	5013.00000	0.92880	K	5.55345	345.52284	59.16552	262	
4	3.15010	209.36155	0.67330	0.67330	0.02665	0.03993	1.29942	1.04558	0.83296	3.19221	0.00000	0.64170	0.02232	0.07157	0.07188	0.78395	247.70090	5.83192	16.86056	0.71500	5013.00000	0.92880	K	5.55345	345.52284	59.16552	262	
5	0.73985	17.16562	0.12707	0.12707	0.00607	0.00754	2.29293	0.48400	3.51564	3.67996	0.00000	18.01551	0.40383	0.08970	0.28225	0.07946	503.84858	0.50451	16.86056	0.71500	5013.00000	0.92880	K	159.23202	345.52284	59.16552	262	
5	2.02258	123.49605	0.47357	0.47357	0.01959	0.02809	2.29293	2.30908	6.07525	2.08058	0.00000	1.29714	0.21634	0.05272	0.22956	0.04598	279.46328	4.09898	16.86056	0.71500	5013.00000	0.92880	K	159.23202	345.52284	59.16552	262	
5	1.11249	76.25883	0.34340	0.34340	0.01497	0.02037	2.29293	5.31131	1.96395	5.44700	0.00000	2.46683	0.59101	0.08626	0.50951	0.05578	278.93876	2.11067	16.86056	0.71500	5013.00000	0.92880	K	159.23202	345.52284	59.16552	262	
6	1.14810	180.56019	0.61004	0.61004	0.03527	0.03618	2.49982	5.06793	4.43725	1.46311	0.00000	0.78168	0.01996	0.05405	0.10304	0.43810	260.38390	1.33734	16.86056	0.71500	5013.00000	0.92880	K	0.82127	345.52284	59.16552	262	
6	1.26557	45.46340	0.24325	0.24325	0.01177	0.01443	2.49982	2.08461	6.25926	1.33249	0.00000	4.91636	0.53466	0.04173	0.26764	0.08409	342.29334	1.30989	16.86056	0.71500	5013.00000	0.92880	K	0.82127	345.52284	59.16552	262	
7	2.65129	85.33801	0.37015	0.37015	0.02193	0.02195	0.18560	4.01744	1.00232	5.03406	0.00000	2.12326	0.09477	0.04552	0.14910	0.34118	327.70770	4.18489	16.86056	0.71500	5013.00000	0.92880	K	15.89958	345.52284	59.16552	262	
7	1.52618	396.85778	1.03126	1.03126	0.06090	0.06116	0.18560	1.76324	2.96735	3.84168	0.00000	0.27353	0.72759	0.08224	0.03626	0.27336	145.41409	2.29325	16.86056	0.71500	5013.00000	0.92880	K	15.89958	345.52284	59.16552	262	
7	8.17808	129.90037	0.48980	0.48980	0.02866	0.02905	0.18560	3.09511	5.73124	2.61282	0.00000	1.21258	0.78462	0.08447	0.09161	0.24113	198.96434	15447.38088	16.86056	0.71500	5013.00000	0.92880	K	15.89958	345.52284	59.16552	262	
8	3.00332	1.86967	0.02898	0.02898	0.00164	0.00172	0.47716	5.51887	4.40366	2.59156	0.00000	346.34373	0.65980	0.07948	0.05893	0.18272	916.97021	9.20424	16.86056	0.71500	5013.00000	0.92880	K	64.02322	345.52284	59.16552	262	
8	2.49108	212.45694	0.67992	0.67992	0.03613	0.04033	0.47716	4.88368	0.63958	4.32923	0.00000	0.62926	0.01522	0.07550	0.45752	0.57239	246.93861	10.21005	16.86056	0.71500	5013.00000	0.92880	K	64.02322	345.52284	59.16552	262	
8	1.13341	216.17411	0.68783	0.68783	0.03627	0.04080	0.47716	1.49617	2.92242	4.85198	0.00000	0.61488	0.57882	0.04043	0.25980	0.12339	198.54556	1.06452	16.86056	0.71500	5013.00000	0.92880	K	64.02322	345.52284	59.16552	262	
9	3.03281	122.40297	0.47077	0.47077	0.02308	0.02792	1.78896	3.63872	2.43140	1.32478	0.00000	1.31261	0.43756	0.07316	0.33406	0.65171	257.98735	7.79694	16.86056	0.71500	5013.00000	0.92880	K	2.40898	345.52284	59.16552	262	
9	1.33766	307.09853	0.86922	0.86922	0.01987	0.05155	1.78896	4.84921	2.19373	5.99293	0.00000	0.38502	0.77907	0.01989	0.27020	0.00647	150.30805	2.59716	16.86056	0.71500	5013.00000	0.92880	K	2.40898	345.52284	59.16552	262	
9	0.69299	20.62338	0.14361	0.14361	0.00782	0.00852	1.78896	1.96571	3.55737	3.14283	0.00000	14.10520	0.32375	0.05397	0.30539	0.14582	489.12222	0.21112	16.86056	0.71500	5013.00000	0.92880	K	2.40898	345.52284	59.16552	262	
9	0.90457	47.49306	0.25044	0.25044	0.01292	0.01485	1.78896	4.57576	2.46866	0.14267	0.00000	4.63823	0.69351	0.05420	0.37923	0.11108	303.90540	0.46434	16.86056	0.71500	5013.00000	0.92880	K	2.40898	345.52284	59.16552	262	
9	1.80743	37.00168	0.21204	0.21204	0.01094	0.01258	1.78896	0.21270	5.74355	3.15163	0.00000	6.46989	0.51981	0.02153	0.01437	0.11127	369.50746	6.46922	16.86056	0.71500	5013.00000	0.92880	K	2.40898	345.52284	59.16552	262	
9	0.66819	86.78374	0.37432	0.37432	0.01712	0.02220	1.78896	5.20262	3.37724	3.61662	0.00000	2.07623	0.19425	0.07403	0.41141	0.06694	316.52952	0.49415	16.86056	0.71500	5013.00000	0.92880	K	2.40898	345.52284	59.16552	262	
9	0.75892	41.41311	0.22858	0.22858	0.01203	0.01356	1.78896	0.22774	1.70662	1.92643	0.00000	5.56769	0.76136	0.00430	0.05225	0.58310	298.81524	0.23910	16.86056	0.71500	5013.00000	0.92880	K	2.40898	345.52284	59.16552	262	
0	0.77500	4.68578	0.05382	0.05382	0.00281	0.00318	1.86872	0.02359	0.83480	5.95931	0.00000	170.69193	0.20623	0.09618	0.03718	0.12004	949.56006	0.51508	16.93767	0.82700	5322.00000	0.94686	G	13.66195	240.88300	0.02642	263	
0	0.51241	0.98091	0.01897	0.01897	0.00070	0.00112	1.86872	0.78087	4.12362	3.11116	0.00000	1373.25245	0.09687	0.07134	0.45838	0.03165	1651.66259	0.03333	16.93767	0.82700	5322.00000	0.94686	G	13.66195	240.88300	0.02642	263	
0	2.12538	477.98938	1.17493	1.17493	0.02037	0.06937	1.86872	2.63559	0.35411	4.34961	0.00000	0.35812	0.55151	0.06522	0.21782	0.95870	176.19444	4.94024	16.93767	0.82700	5322.00000	0.94686	G	13.66195	240.88300	0.02642	263	
0	3.30703	235.00467	0.73190	0.73190	0.01269	0.04321	1.86872	3.21219	0.66698	4.03816	0.00000	0.92290	0.59905	0.09018	0.50221	0.95871	217.07418	5.83192	16.93767	0.82700	5322.00000	0.94686	G	13.66195	240.88300	0.02642	263	
0	0.50039	247.65534	0.75794	0.75794	0.03362	0.04475	1.86872	2.27654	0.24238	3.66106	0.00000	0.86058	0.09529	0.00657	0.49840	0.72046	261.44003	0.06210	16.93767	0.82700	5322.00000	0.94686	G	13.66195	240.88300	0.02642	263	
1	0.55724	359.46332	0.97164	0.97164	0.05729	0.05737	0.06140	3.99714	6.11355	5.42763	0.00000	0.52366	0.17516	0.02927	0.14439	0.34497	225.63228	0.06473	16.93767	0.82700	5322.00000	0.94686	G	19.98262	240.88300	0.02642	263	
1	1.66142	186.72032	0.62786	0.62786	0.03705	0.03707	0.06140	2.96884	2.41806	1.30342	0.00000	1.25410	0.73114	0.08273	0.18853	0.33530	212.08504	4.64220	16.93767	0.82700	5322.00000	0.94686	G	19.98262	240.88300	0.02642	263	
1	1.73170	7.92136	0.07637	0.07637	0.00451	0.00451	0.06140	2.59036	0.79333	5.37784	0.00000	84.75971	0.72608	0.02569	0.06282	0.32175	610.94004	3.06594	16.93767	0.82700	5322.00000	0.94686	G	19.98262	240.88300	0.02642	263	
1	2.13558	0.86992	0.01751	0.01751	0.00103	0.00103	0.06140	1.14488	2.86434	0.56262	0.00000	1611.69167	0.46016	0.03676	0.22990	0.32699	1511.58843	2.06734	16.93767	0.82700	5322.00000	0.94686	G	19.98262	240.88300	0.02642	263	
1	11.44747	172.83586	0.59634	0.59634	0.03520	0.03521	0.06140	5.20190	0.06012	3.28817	0.00000	1.39020	0.33878	0.00273	0.45562	0.32463	272.52222	238.91601	16.93767	0.82700	5322.00000	0.94686	G	19.98262	240.88300	0.02642	263	
2	3.00841	88.39471	0.38138	0.38138	0.01962	0.02252	1.86558	0.18140	3.38424	3.43769	0.00000	3.39902	0.18516	0.07649	0.08302	0.11204	359.04768	5.04378	16.93767	0.82700	5322.00000	0.94686	G	11.18542	240.88300	0.02642	263	
2	4.89072	136.18818	0.50874	0.50874	0.01807	0.03004	1.86558	0.65533	5.66803	1.60287	0.00000	1.91016	0.45441	0.09070	0.37033	0.02737	281.21001	7.63688	16.93767	0.82700	5322.00000	0.94686	G	11.18542	240.88300	0.02642	263	
3	1.52503	1.55761	0.02583	0.02583	0.00128	0.00152	1.61092	0.05117	1.01643	2.69973	0.00000	741.27103	0.79919	0.06616	0.54557	0.63803	972.15284	1.51458	16.93767	0.82700	5322.00000	0.94686	G	13.97114	240.88300	0.02642	263	
3	3.29255	346.17912	0.94755	0.94755	0.05378	0.05594	1.61092	4.33655	1.05411	5.50809	0.00000	0.55062	0.77739	0.03150	0.31931	0.19285	164.68184	20.24381	16.93767	0.82700	5322.00000	0.94686	G	13.97114	240.88300	0.02642	263	
3	2.19304	1.54315	0.02566	0.02566	0.00075	0.00152	1.61092	5.71165	3.56459	1.66095	0.00000	750.55001	0.69967	0.05920	0.24319	0.88458	1078.42840	10.00046	16.93767	0.82700	5322.00000	0.94686	G	13.97114	240.88300	0.02642	263	
3	6.83393	51.41198	0.26573	0.26573	0.00500	0.01569	1.61092	0.55347	4.43839	3.73750	0.00000	7.00116	0.06734	0.00956	0.41480	0.00358	444.90781	44.52425	16.93767	0.82700	5322.00000	0.94686	G	13.97114	240.88300	0.02642	263	
4	0.90431	275.24154	0.81323	0.81323	0.01004	0.04801	1.71026	1.91136	5.85650	1.83900	0.00000	0.74754	0.38425	0.05224	0.28220	0.00099	229.24831	0.88325	16.93767	0.82700	5322.00000	0.94686	G	128.27969	240.88300	0.02642	263	
5	1.00448	144.07148	0.52819	0.52819	0.03112	0.03118	2.61837	5.71228	5.29562	1.11250	0.00000	1.77209	0.36570	0.02535	0.24412	0.28779	286.57727	0.71780	16.93767	0.82700	5322.00000	0.94686	G	7.75951	240.88300	0.02642	263	
5	0.77935	31.69489	0.19248	0.19248	0.01071	0.01136	2.61837	2.45940	4.59687	0.95238	0.00000	13.34352	0.48385	0.01849	0.11048	0.50365	450.87669	0.22006	16.93767	0.82700	5322.00000	0.94686	G	7.75951	240.88300	0.02642	263	
5	1.87915	1.63765	0.02670	0.02670	0.00137	0.00158	2.61837	4.80090	2.40767	2.28521	0.00000	693.36455	0.07438	0.08734	0.51574	0.60872	1400.86143	9.79517	16.93767	0.82700	5322.00000	0.94686	G	7.75951	240.88300	0.02642	263	
5	3.23155	38.35683	0.21859	0.21859	0.01215	0.01291	2.61837	2.94695	6.26121	5.56727	0.00000	10.34663	0.21852	0.08545	0.35228	0.50454	469.32662	4.83882	16.93767	0.82700	5322.00000	0.94686	G	7.75951	240.88300	0.02642	263	
7	2.93609	6.00084	0.06347	0.06347	0.00356	0.00375	1.93350	0.82981	1.68562	1.79526	0.00000	122.73645	0.43771	0.04328	0.34627	0.48943	802.19320	5.14948	16.93767	0.82700	5322.00000	0.94686	G	53.18334	240.88300	0.02642	263	
7	2.67719	8.40385	0.07944	0.07944	0.00421	0.00469	1.93350	0.66896	1.93129	0.71904	0.00000	78.33423	0.35160	0.07697	0.47362	0.12928	743.01008	2.94136	16.93767	0.82700	5322.00000	0.94686	G	53.18334	240.88300	0.02642	263	
7	2.81449	12.59442	0.10404	0.10404	0.00299	0.00614	1.93350	3.32770	1.69747	5.79311	0.00000	45.67566	0.76571	0.05667	0.05054	0.01353	503.38967	25.43199	16.93767	0.82700	5322.00000	0.94686	G	53.18334	240.88300	0.02642	263	
7	7.29538	36.44153	0.21125	0.21125	0.01241	0.01247	1.93350	1.14662	3.67272	2.50629	0.00000	11.07798	0.57170	0.05557	0.06968	0.36842	410.76931	60.77385	16.93767	0.82700	5322.00000	0.94686	G	53.18334	240.88300	0.02642	263	
8	1.15268	75.39269	0.34300	0.34300	0.01731	0.02025	1.55320	3.39243	5.16456	3.71462	0.00000	4.20227	0.15201	0.03166	0.19756	0.10278	382.39763	4.54690	16.93767	0.82700	5322.00000	0.94686	G	5.38183	240.88300	0.02642	263	
9	0.74032	3.65199	0.04558	0.04558	0.00105	0.00269	1.95581	1.06838	5.31605	5.56264	0.00000	237.98524	0.01226	0.03489	0.50677	0.92723	1089.79337	0.51508	16.93767	0.82700	5322.00000	0.94686	G	8.03681	240.88300	0.02642	263	
9	1.85209	18.42759	0.13409	0.13409	0.00428	0.00792	1.95581	2.28310	2.99079	2.15388	0.00000	27.49779	0.17536	0.02870	0.43212	0.86062	607.34655	3.26278	16.93767	0.82700	5322.00000	0.94686	G	8.03681	240.88300	0.02642	263	
9	1.13011	192.84563	0.64152	0.64152	0.01490	0.03788	1.95581	3.73576	2.50634	5.47466	0.00000	1.20128	0.72045	0.07445	0.23226	0.00690	211.87031	2.70717	16.93767	0.82700	5322.00000	0.94686	G	8.03681	240.88300	0.02642	263	
0	3.06030	59.15093	0.29357	0.29357	0.01628	0.01722	1.07920	5.01454	2.25004	0.51241	0.00000	5.50304	0.23953	0.05992	0.02657	0.17226	398.07681	7.48011	17.04449	0.81000	5322.00000	0.96446	G	4.83610	105.93812	80.26554	264	
0	0.70779	28.37347	0.17989	0.17989	0.00857	0.01055	1.07920	1.06412	0.27885	5.28090	0.00000	14.65554	0.25319	0.07159	0.02198	0.66602	506.23085	0.23419	17.04449	0.81000	5322.00000	0.96446	G	4.83610	105.93812	80.26554	264	
0	0.55291	433.96860	1.10842	1.10842	0.04088	0.06503	1.07920	3.54428	5.83440	4.67081	0.00000	0.38602	0.65821	0.02866	0.06170	0.80951	167.74057	0.12059	17.04449	0.81000	5322.00000	0.96446	G	4.83610	105.93812	80.26554	264	
0	0.74156	78.21463	0.35366	0.35366	0.01003	0.02075	1.07920	0.91713	1.63157	2.96280	0.00000	3.79170	0.72929	0.02425	0.41314	0.88872	280.14331	0.23910	17.04449	0.81000	5322.00000	0.96446	G	4.83610	105.93812	80.26554	264	
0	9.21585	73.68717	0.33988	0.33988	0.01757	0.01994	1.07920	2.94646	3.99731	2.85254	0.00000	4.10547	0.33369	0.05847	0.56831	0.11804	357.93664	23389.18101	17.04449	0.81000	5322.00000	0.96446	G	4.83610	105.93812	80.26554	264	
1	1.28464	2.83179	0.03871	0.03871	0.00208	0.00227	0.56164	5.52960	4.71625	2.40745	0.00000	316.57026	0.29340	0.03381	0.31238	0.14533	1076.35910	7.02884	17.04449	0.81000	5322.00000	0.96446	G	10.45507	105.93812	80.26554	264	
1	0.51418	2.98700	0.04011	0.04011	0.00231	0.00235	0.56164	4.64107	6.20206	6.01079	0.00000	294.82976	0.68921	0.01042	0.22070	0.41593	861.10452	0.13657	17.04449	0.81000	5322.00000	0.96446	G	10.45507	105.93812	80.26554	264	
1	2.27835	22.58698	0.15452	0.15452	0.00849	0.00907	0.56164	5.21295	0.23052	5.33130	0.00000	19.86434	0.15477	0.03234	0.47381	0.51407	563.38971	5.14948	17.04449	0.81000	5322.00000	0.96446	G	10.45507	105.93812	80.26554	264	
3	0.50165	62.88798	0.30581	0.30581	0.00985	0.01794	2.02563	5.17113	0.56523	3.77208	0.00000	5.07140	0.78897	0.00962	0.38699	0.85600	283.08426	0.02882	17.04449	0.81000	5322.00000	0.96446	G	19.67666	105.93812	80.26554	264	
3	1.41782	71.35974	0.33269	0.33269	0.00949	0.01952	2.02563	0.54074	2.72054	2.22604	0.00000	4.28497	0.24736	0.01026	0.27582	0.88735	372.97446	3.26278	17.04449	0.81000	5322.00000	0.96446	G	19.67666	105.93812	80.26554	264	
4	2.14323	24.96921	0.16520	0.16520	0.00859	0.00969	2.60114	5.38758	3.71848	1.44835	0.00000	17.37849	0.32872	0.01797	0.21757	0.58413	514.36841	2.11067	17.04449	0.81000	5322.00000	0.96446	G	3.97866	105.93812	80.26554	264	
5	3.14181	19.40281	0.13963	0.13963	0.00803	0.00819	2.25477	2.37858	4.93276	1.09160	0.00000	24.32571	0.37924	0.04215	0.01346	0.42378	548.64676	4.09898	17.04449	0.81000	5322.00000	0.96446	G	13.30882	105.93812	80.26554	264	
5	2.00901	401.71000	1.05279	1.05279	0.04280	0.06177	2.25477	3.06495	2.35375	1.98292	0.00000	0.42789	0.39312	0.02355	0.06328	0.76587	198.68092	3.69518	17.04449	0.81000	5322.00000	0.96446	G	13.30882	105.93812	80.26554	264	
5	2.37678	102.13522	0.42252	0.42252	0.02207	0.02479	2.25477	1.13485	5.36235	3.43382	0.00000	2.65655	0.53162	0.05575	0.10403	0.12410	293.95160	4.94024	17.04449	0.81000	5322.00000	0.96446	G	13.30882	105.93812	80.26554	264	
6	1.41071	92.06972	0.39429	0.39429	0.01898	0.02313	2.04963	0.95803	4.98293	2.00022	0.00000	3.05067	0.28020	0.00758	0.04946	0.08605	338.80384	2.54385	17.04449	0.81000	5322.00000	0.96446	G	56.04571	105.93812	80.26554	264	
6	0.82202	422.19365	1.08828	1.08828	0.02945	0.06385	2.04963	4.34030	4.61422	0.07428	0.00000	0.40044	0.66793	0.04884	0.24338	0.89870	168.06893	0.22006	17.04449	0.81000	5322.00000	0.96446	G	56.04571	105.93812	80.26554	264	
6	15.55142	10.91181	0.09513	0.09513	0.00427	0.00558	2.04963	5.58846	4.08507	3.01089	0.00000	52.40301	0.31113	0.08386	0.13553	0.06481	682.21165	23389.18101	17.04449	0.81000	5322.00000	0.96446	G	56.04571	105.93812	80.26554	264	
7	2.65519	141.56395	0.52525	0.52525	0.03006	0.03082	2.35072	0.62925	1.72217	1.73447	0.00000	1.71902	0.39228	0.08877	0.35521	0.43622	281.37895	7.96035	17.04449	0.81000	5322.00000	0.96446	G	13.35430	105.93812	80.26554	264	
7	0.54097	338.76678	0.93972	0.93972	0.04697	0.05513	2.35072	2.97776	0.96288	4.49254	0.00000	0.53705	0.38862	0.05338	0.28783	0.62481	210.68241	0.04841	17.04449	0.81000	5322.00000	0.96446	G	13.35430	105.93812	80.26554	264	
7	1.09953	331.27231	0.92581	0.92581	0.05002	0.05432	2.35072	4.45666	0.01283	3.70945	0.00000	0.55331	0.23345	0.05637	0.32962	0.53786	224.60756	2.06734	17.04449	0.81000	5322.00000	0.96446	G	13.35430	105.93812	80.26554	264	
7	4.50511	18.98850	0.13763	0.13763	0.00575	0.00808	2.35072	2.77008	1.20078	0.52551	0.00000	25.03596	0.12437	0.06396	0.15534	0.04949	602.23682	32.61944	17.04449	0.81000	5322.00000	0.96446	G	13.35430	105.93812	80.26554	264	
8	0.55206	6.26673	0.06573	0.06573	0.00313	0.00386	0.73736	1.42390	3.58359	3.75719	0.00000	109.77334	0.73596	0.08975	0.54299	0.08180	645.78457	0.10648	17.04449	0.81000	5322.00000	0.96446	G	15.95543	105.93812	80.26554	264	
0	0.64998	29.99876	0.18328	0.18328	0.00301	0.01073	1.56261	0.32713	4.86242	2.70706	0.00000	13.89263	0.34430	0.06730	0.46904	0.00243	483.52527	0.18642	17.08526	0.79600	5347.00000	0.91248	K	6.23980	45.39313	-40.07639	265	
0	0.64208	37.84129	0.21397	0.21397	0.00615	0.01252	1.56261	5.97161	1.78287	2.41614	0.00000	10.19298	0.06562	0.04595	0.10354	0.88505	488.93695	0.17157	17.08526	0.79600	5347.00000	0.91248	K	6.23980	45.39313	-40.07639	265	
0	1.04937	5.81620	0.06140	0.06140	0.00343	0.00359	1.56261	4.95508	1.68165	4.90472	0.00000	123.80468	0.33648	0.00518	0.19944	0.18333	837.90302	1.25666	17.08526	0.79600	5347.00000	0.91248	K	6.23980	45.39313	-40.07639	265	
1	1.77144	32.26308	0.19239	0.19239	0.00937	0.01126	2.38241	2.36764	2.31929	3.02607	0.00000	12.60805	0.61770	0.03444	0.39649	0.64622	412.39170	3.26278	17.08526	0.79600	5347.00000	0.91248	K	34.76736	45.39313	-40.07639	265	
1	0.96234	14.99863	0.11546	0.11546	0.00491	0.00676	2.38241	6.10018	1.97175	5.92240	0.00000	35.00959	0.16934	0.03426	0.10675	0.05322	646.32133	1.02127	17.08526	0.79600	5347.00000	0.91248	K	34.76736	45.39313	-40.07639	265	
2	0.61179	1.32461	0.02290	0.02290	0.00133	0.00134	2.66380	3.70018	5.28721	1.31699	0.00000	890.17170	0.32183	0.06965	0.39326	0.24912	1379.58913	0.50451	17.08526	0.79600	5347.00000	0.91248	K	37.64641	45.39313	-40.07639	265	
2	0.77755	41.93753	0.22915	0.22915	0.01300	0.01341	2.66380	3.53279	3.62093	2.09918	0.00000	8.88762	0.56112	0.01448	0.01419	0.45067	391.13712	0.52588	17.08526	0.79600	5347.00000	0.91248	K	37.64641	45.39313	-40.07639	265	
2	2.90368	38.45446	0.21628	0.21628	0.01256	0.01266	2.66380	2.92510	5.72898	3.41923	0.00000	9.97685	0.42134	0.06210	0.20531	0.25805	431.42049	8.29751	17.08526	0.79600	5347.00000	0.91248	K	37.64641	45.39313	-40.07639	265	
2	2.66740	7.53526	0.07296	0.07296	0.00379	0.00427	2.66380	0.15106	0.56673	4.14620	0.00000	87.65803	0.29224	0.03893	0.39163	0.58250	781.11560	18.24955	17.08526	0.79600	5347.00000	0.91248	K	37.64641	45.39313	-40.07639	265	
3	0.93769	420.31754	1.06520	1.06520	0.06234	0.06235	0.14270	2.38373	1.42226	1.65120	0.00000	0.41129	0.67409	0.06177	0.20919	0.31348	168.40580	0.76388	17.08526	0.79600	5347.00000	0.91248	K	11.32180	45.39313	-40.07639	265	
4	1.04507	0.53523	0.01251	0.01251	0.00057	0.00073	1.86737	1.92336	4.85936	5.29302	0.00000	2979.88303	0.72549	0.04189	0.40672	0.70322	1488.45774	1.15661	17.08526	0.79600	5347.00000	0.91248	K	13.41687	45.39313	-40.07639	265	
5	1.30342	28.14311	0.17564	0.17564	0.00853	0.01028	2.54789	2.50815	1.59049	3.07285	0.00000	15.12724	0.64475	0.04160	0.49690	0.64881	423.75961	6.74323	17.08526	0.79600	5347.00000	0.91248	K	34.61900	45.39313	-40.07639	265	
6	2.57055	379.84547	0.99568	0.99568	0.03529	0.05828	1.52125	1.73487	5.64429	6.00005	0.00000	0.47074	0.02454	0.09877	0.40561	0.82382	229.10997	5.48009	17.08526	0.79600	5347.00000	0.91248	K	208.41181	45.39313	-40.07639	265	
6	0.96709	1.80033	0.02809	0.02809	0.00162	0.00164	1.52125	3.51934	5.35529	4.22454	0.00000	591.27069	0.22954	0.03316	0.41610	0.39922	1285.82071	3.77263	17.08526	0.79600	5347.00000	0.91248	K	208.41181	45.39313	-40.07639	265	
6	2.18133	73.80662	0.33402	0.33402	0.01952	0.01955	1.52125	4.01217	0.70248	2.49848	0.00000	4.18275	0.70469	0.00934	0.32081	0.34850	293.41373	4.83882	17.08526	0.79600	5347.00000	0.91248	K	208.41181	45.39313	-40.07639	265	
6	3.64826	58.85365	0.28723	0.28723	0.00445	0.01681	1.52125	4.68493	3.22185	4.89544	0.00000	5.65663	0.12468	0.02565	0.31517	0.00202	415.17082	16.79656	17.08526	0.79600	5347.00000	0.91248	K	208.41181	45.39313	-40.07639	265	
7	0.57993	29.39500	0.18081	0.18081	0.01044	0.01058	1.32514	4.54077	1.93700	4.51548	0.00000	14.27440	0.58772	0.08320	0.24373	0.24086	433.49364	0.11569	17.08526	0.79600	5347.00000	0.91248	K	24.30493	45.39313	-40.07639	265	
7	0.78282	0.81612	0.01658	0.01658	0.00083	0.00097	1.32514	4.91027	5.41779	1.43266	0.00000	1697.92195	0.73573	0.09493	0.51104	0.10201	1280.97042	0.16460	17.08526	0.79600	5347.00000	0.91248	K	24.30493	45.39313	-40.07639	265	
7	5.34268	337.85665	0.92088	0.92088	0.05078	0.05390	1.32514	3.71097	2.01046	4.62554	0.00000	0.55032	0.23785	0.04343	0.03072	0.16878	223.97997	40.97930	17.08526	0.79600	5347.00000	0.91248	K	24.30493	45.39313	-40.07639	265	
8	0.94489	9.64142	0.08600	0.08600	0.00478	0.00503	0.35386	4.17215	1.40533	3.73169	0.00000	63.10561	0.31365	0.03402	0.16122	0.49219	714.00092	0.49415	17.08526	0.79600	5347.00000	0.91248	K	13.38285	45.39313	-40.07639	265	
8	2.99782	2.13262	0.03145	0.03145	0.00173	0.00184	0.35386	3.85380	0.59032	3.98310	0.00000	471.74306	0.15709	0.06552	0.50643	0.50883	1242.84876	7.17616	17.08526	0.79600	5347.00000	0.91248	K	13.38285	45.39313	-40.07639	265	
9	1.13628	98.20035	0.40407	0.40407	0.02365	0.02365	0.85557	1.74461	1.36032	4.93800	0.00000	2.85828	0.26597	0.02533	0.42800	0.31262	334.96640	1.51458	17.08526	0.79600	5347.00000	0.91248	K	141.09941	45.39313	-40.07639	265	
9	1.71395	354.25483	0.95044	0.95044	0.04194	0.05563	0.85557	2.83214	4.35617	4.01321	0.00000	0.51662	0.22222	0.06697	0.22430	0.06142	221.59110	4.54690	17.08526	0.79600	5347.00000	0.91248	K	141.09941	45.39313	-40.07639	265	
9	1.27770	361.07202	0.96259	0.96259	0.04403	0.05634	0.85557	4.78192	6.16245	4.23489	0.00000	0.50365	0.13734	0.06766	0.55782	0.69446	225.96401	2.15490	17.08526	0.79600	5347.00000	0.91248	K	141.09941	45.39313	-40.07639	265	
9	1.78546	1.93921	0.02952	0.02952	0.00120	0.00173	0.85557	2.76059	0.61565	0.63726	0.00000	535.49619	0.01790	0.03259	0.07535	0.04582	1332.82960	3.19580	17.08526	0.79600	5347.00000	0.91248	K	141.09941	45.39313	-40.07639	265	
9	1.30057	71.60475	0.32735	0.32735	0.01554	0.01916	0.85557	1.47032	3.10878	0.91892	0.00000	4.35512	0.77859	0.05297	0.09744	0.66687	275.80208	1.68009	17.08526	0.79600	5347.00000	0.91248	K	141.09941	45.39313	-40.07639	265	
0	3.05201	163.17439	0.59512	0.59512	0.03355	0.03481	0.75702	2.84198	2.00466	1.53702	0.00000	2.41176	0.75956	0.05668	0.53053	0.46351	242.87333	29.40603	17.09402	0.97900	5608.00000	1.05584	G	9.76403	120.90499	-5.43446	266	
0	0.88708	82.69598	0.37829	0.37829	0.01799	0.02213	0.75702	4.64560	5.68202	2.72973	0.00000	5.96885	0.09562	0.05739	0.32283	0.08272	424.23529	0.42737	17.09402	0.97900	5608.00000	1.05584	G	9.76403	120.90499	-5.43446	266	
1	2.15237	185.73914	0.64879	0.64879	0.02069	0.03795	1.14583	0.63287	2.47904	2.63561	0.00000	2.02923	0.24538	0.09264	0.21368	0.85800	309.60745	6.07894	17.09402	0.97900	5608.00000	1.05584	G	6.90676	120.90499	-5.43446	266	
